,fullTimeEmployees,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,revenuePerShare,quickRatio,recommendationMean,enterpriseToRevenue,enterpriseToEbitda,heldPercentInstitutions,priceToBook,beta,enterpriseValue,priceToSalesTrailing12Months,pegRatio,ticker
1,77000,0,0.24780001,0.88905,7330999808,-0.058,0.38568002,,,53295000000,,,22.54,-0.078,1.935,0.01232,,,341.361,0.13859001,,604909993984,355271999488,58837000192,345.804,33.251,1.701,,-3.421,,0.20994,0.416013,1.410267,-201285140480,,,MS-PL
1,76541,0,0.24780001,0.88905,,-0.058,0.38568002,,,53295000000,,,19.3,-0.078,,,,,335.26,,,570016006144,357379997696,58837000192,324.61,33.251,,,-2.93,,,0.35371953,1.447549,-172366839808,,,MS-PO
1,174000,0.17501,0.06468,0.19994,6829000192,0.03,0.106429994,11349999616,100,12525000000,5404499968,117,96.33,0.462,1.162,0.02696,17,115.24,44.715,0.060500003,130,6040000000,33098999808,64853000192,4.062,43.365,0.761,1.9,2.617,14.954,0.80651003,2.023527,0.883823,169731194880,2.2232559,1.18,RTX
1,15000,0.37116,0.08969,0.45112,8223000064,-0.224,0.11015,6024999936,78,8589000000,-9926250496,90.5,78.69,,0.49,0.00806,20,92.42,134.893,0.014140001,107,1476999936,59692998656,16232999936,0.752,8.268,0.257,2,12.696,34.207,0.80127,4.212978,0.385294,206099775488,9.5115385,2.74,NEE
1,64000,0,0.17291,0.69065005,16245000192,0.208,0.22427,,146,30799000000,,202,166.83,-0.004,1.63,0.040749997,25,197.24,181.374,0.3384,223,25721999360,40597000192,45828001792,34.157,58.962,1.609,2.3,3.104,,0.87354,5.6274033,1.075892,142247608320,2.7414024,1.23,AXP
1,203160,0.33402002,0.10637,0.53213,37761998848,-0.133,0.21398,54456000512,14,89057000000,51255123968,22.5,20.9,-0.378,0.932,0.03879,24,24.64,123.031,0.10119,41,38564999168,229521997824,163030007808,5.387,22.726,0.676,2.6,2.107,6.308,0.54799,0.9111915,0.646568,343495737344,0.91545665,-1.98,T
1,203160,0.33402002,0.10637,0.53213,37761998848,-0.133,0.21398,54456000512,,89057000000,51255123968,,20.31,-0.378,0.932,0.03879,,,123.031,0.10119,,38564999168,229521997824,163030007808,5.387,22.726,0.676,,2.131,6.38,,0.88546884,0.646568,347433205760,,,T-PC
1,203160,0.33402002,0.10637,0.53213,37761998848,-0.133,0.21398,54456000512,,89057000000,51255123968,,21.56,-0.378,0.932,0.03879,,,123.031,0.10119,,38564999168,229521997824,163030007808,5.387,22.726,0.676,,2.18,6.526,0.18857999,0.93996596,0.646568,355379675136,,,T-PA
1,300000,0.14928001,0.08854,0.33486998,8597999616,-0.031,0.12894,14254000128,190,32056000000,5696000000,246,195.45,0.093,1.173,0.15248999,27,250.11,,,300,4043000064,33661999104,95487000576,6.326,140.113,0.185,2,1.618,10.842,0.79586,,1.24241,154536722432,1.3082175,0.96,LOW
1,99000,0.24617,0.15297,0.31926,5096000000,-0.009,0.21084999,8447000064,200,10998000000,4009625088,218,194.82,-0.192,1.212,0.07126,23,218.15,101.632,0.28384,243,9774000128,19369000960,34314000384,14.275,49.772,0.844,2.4,4.141,16.822,0.75475,7.517074,1.15,142098300928,3.9085672,2.09,HON
1,24200,0.48988998,0.21746999,0.75205004,9320999936,0.057,0.36661997,12892000256,185,19525000000,7442625024,250,248.45,-0.053,1.437,0.09907,23,249.25,4023.362,1.11668,295,6544000000,36854001664,26315999232,12.25,46.763,0.902,2.6,5.885,12.014,0.82106,17.08382,0.590686,154880081920,5.3178077,1.98,AMGN
1,216000,0.06287,0.027190002,0.17479,18264999936,,0.04736,18289000448,98,50849000000,14571249664,119.5,94.9,,0.885,0.03714,24,117.42,100.82,0.10888,127,12524999680,75999002624,290912010240,9.543,220.555,0.545,2.2,0.653,10.386,0.79745,1.6870812,0.786764,189951623168,0.43062404,2.05,CVS
1,9900,0.42903998,0.17315,0.49155998,16995999744,1.771,0.27435,20018999296,83.9,22936000000,10509124608,126,118.12,,1.335,0.10439,27,121.51,45.371,0.21471001,150,6591000064,20600999936,46660001792,5.072,35.237,1.094,1.9,2.961,6.9,0.80521005,3.5315576,1.420588,138140811264,3.3389277,0.54,COP
1,34200,0,0.31244,0.96839,,-0.009,0.43416,,72,17933000000,,96.98,70.07,-0.082,,,12,95.16,56.627,,123,119090003968,31858999296,18477000704,62.88,9.776,,1.9,2.617,,0.73807997,2.7873025,0.998039,48346345472,7.1696887,0.74,SCHW
1,34200,0,0.31244,0.96839,9912999936,-0.009,0.43416,,,17933000000,,,25.35,-0.082,0.442,0.00928,,,69.292,0.11135,,146141003776,33328001024,18477000704,77.064,9.776,0.44,,-2.925,,0.29542,1.284585,1.093303,-54046502912,2.7736826,,SCHW-PD
1,34200,0,0.31244,0.96839,,-0.009,0.43416,,,17933000000,,,21.26,-0.082,,,,,56.627,,,119090003968,31858999296,18477000704,62.88,9.776,,,-2.118,,,0.84569794,0.998039,-39133560832,,,SCHW-PJ
1,98200,0.06934,0.04325,0.25765,8400000000,0.176,0.06315,10008999936,335,35998000000,5405624832,578,493.26,0.101,1.356,0.05809,20,568.95,67.137,0.17793,642,34041999360,24189999104,144353001472,141.203,594.29,1.221,2,0.77,11.111,0.92408997,3.3519075,1.05147,111211683840,0.8293669,1.35,ANTM
1,114000,0.13297,0.09446,0.1336,8883000320,-0.08,0.115,8743000064,391,9097000000,4603125248,485.5,442.69,-0.018,1.271,0.091809995,16,481.38,116.427,0.76045,539,1883000064,11644999680,65749999616,7.076,240.205,1.031,2.5,1.94,14.591,0.76222,11.729062,0.756696,127564898304,1.7916793,2.05,LMT
1,13500,0.27422002,0.19028999,0.82863,3156000000,0.696,0.23313,3129999872,510,8000000000,3000875008,625,408.95,4,1.176,0.08132,20,618.33,46.406,0.17757,720,1414000000,7237000192,11413999616,5,41.355,0.857,1.8,10.886,39.697,0.871,11.479942,1.115686,124250726400,10.145536,1.82,INTU
1,2053,0.70121,0.70992994,0.76191,3020875008,0.066,0.4005,3677421056,153,3915208000,3474444800,183,127.58,2.139,1.976,0.02273,16,180.25,48.876,0.10604,197,1913723008,18798837760,5244420096,2.585,7.09,1.57,2,26.675,38.042,0.96446,2.9074087,0.879901,139896586240,17.985466,-5.72,PLD
1,2053,0.70121,0.70992994,0.76191,3020875008,0.066,0.4005,3677421056,,3915208000,3474444800,,60.36,2.139,1.976,0.02273,,,48.876,0.10604,,1913723008,18798837760,5244420096,2.585,7.09,1.57,,12.57,17.926,0.77985,1.3098958,0.83616,65921712128,8.800507,,PLDGP
1,282100,0.20767,0.0946,0.54478,11130000384,0.077,0.104849994,12120000512,115,31486000000,5019125248,140,141.18,-0.239,0.92,0.02713,19,143.63,301.104,0.24476999,166,10483999744,57547001856,58360999936,11.656,65.033,0.726,2.6,2.983,14.365,0.57045,6.665722,1.008928,174107279360,2.1682708,1.11,IBM
1,75550,0.18566999,0.12703,0.26485002,5030000128,0.05,0.16554001,8246000128,280,12188000000,446000000,446,361,-0.245,2.311,0.05925,21,437.83,268.357,0.35397997,487,3806000128,47788998656,44413001728,12.406,143.233,1.982,2.3,3.598,19.381,0.8085,6.033964,1.010784,159813419008,2.498681,1.06,DE
1,107700,0.20035,0.123330005,0.25370002,5583000064,0.143,0.15786,10552999936,164,13189000000,4876499968,240,222.9,0.032,1.441,0.06376,25,235.12,219.828,0.38554,280,6526000128,37583998976,52672999424,12.21,97.358,0.835,2.4,2.727,13.61,0.7053,7.2353687,,143623634944,2.289142,0.67,CAT
1,6378,0.61393,0.26721,0.70512,4390799872,0.232,0.34758,6052599808,180,6674900000,4578749952,287,266.73,0.076,0.408,0.0367,18,285.56,564.529,0.37935,336,1941500032,52222898176,9858700288,4.255,21.698,0.336,2.2,17.637,28.728,0.93218005,22.692701,0.483035,173879394304,12.34487,4.37,AMT
1,450000,0.110410005,0.06553,0.29284,8625000448,0.094,0.085489996,11704000512,230,31042000000,3888624896,280,161.04,0.179,0.992,0.10782,30,278.57,128.378,0.50948,365,5928000000,16467000320,106004996096,12.82,217.179,0.335,2,1.097,9.934,0.80948997,5.610759,1.058823,116270891008,0.72787255,1.06,TGT
1,15500,0.24674,0.19240999,0.48248002,3520999936,0.488,0.22198,4055000064,97,7929000000,3122749952,140,106.3,-0.454,2.024,0.21327,38,136.8,9.764,0.47428,200,3608000000,732000000,16433999872,3.008,13.548,1.49,2.2,6.066,24.584,0.64959,18.053669,1.805392,99688431616,7.8111806,0.6,AMD
1,6000,0.58779,0.14299,0.6657,8440000000,-0.013,0.57672,12373000192,53,13940000000,7686249984,56.8,53.82,0.405,0.619,0.17048,16,56.98,,4.72627,68,5352999936,27921999872,21049999360,2.957,11.47,0.494,2.6,5.852,9.956,0.60029,,0.612254,123181670400,4.69676,1.95,MO
1,45100,0,0.34972,0.88204,,-0.304,0.44696,,317.35,52699000000,,420,318.68,-0.421,2.5,0.01296,27,419.48,472.174,0.1748,519,666000031744,543000002560,53580001280,1896.355,153.458,1.724,2.2,-0.093,,0.71638,1.1577585,1.453431,-5008911872,1.9840355,-1,GS
1,45100,0,0.34972,0.88204,,-0.304,0.44696,,,52699000000,,,18.92,-0.421,2.5,0.01296,,,472.174,0.1748,,666000031744,543000002560,53580001280,1896.355,153.458,1.724,,-1.964,,0.02263,0.06873601,1.453431,-105244901376,1.3014015,,GS-PA
1,45100,0,0.34972,0.88204,,-0.304,0.44696,,,52699000000,,,19.09,-0.421,2.5,0.01296,,,472.174,0.1748,,666000031744,543000002560,53580001280,1896.355,153.458,1.724,,-1.964,,0.12307999,0.06935362,1.453431,-105234366464,1.2643437,,GS-PD
1,45100,0,0.34972,0.88204,,-0.304,0.44696,,,52699000000,,,24.42,-0.421,2.5,0.01296,,,472.174,0.1748,,666000031744,543000002560,53580001280,1896.355,153.458,1.724,,-1.929,,0.00106,0.08871741,1.453431,-103362469888,1.246965,,GS-PJ
1,45100,0,0.34972,0.88204,,-0.304,0.44696,,,52699000000,,,25.89,-0.421,2.5,0.01296,,,472.174,0.1748,,666000031744,543000002560,53580001280,1896.355,153.458,1.724,,-1.928,,0.24303,0.09405789,1.453431,-103306280960,1.2499874,,GS-PK
1,28500,0.33775002,0.27097,0.47675,6679000064,0.215,0.32112,8163999744,130,10926000000,4192875008,170,114.96,0.639,2.508,0.1991,31,166.45,48.419,0.56071997,205,5736999936,5757000192,24171999232,6.494,26.754,1.647,2.1,4.034,11.943,0.79559,8.372907,1.40245,97502601216,4.2256937,0.84,AMAT
1,6132,0.12907,0.12117,0.80889,2785309952,0.701,0.119540006,853614016,145,4835927000,2564918784,185,119.83,,1.613,0.03361,33,185.67,50.787,0.20296,250,9322289152,2406010112,6613761024,14.647,10.591,0.966,2.5,10.486,81.244,0.62685,16.097528,,69351104512,11.698305,0.96,ABNB
1,228000,0,0.25173,0,,-0.091,0.30821,,53,74990000000,,63.5,51.33,-0.443,,0.0078,24,66.45,,0.09146,95,975493988352,488592015360,72760999936,502.34,36.282,,2.4,-5.135,,0.79602,0.55693597,1.667647,-373644001280,1.3998238,-0.7,C
1,228000,0,0.25173,0,,-0.091,0.30821,,,74990000000,,,26.27,-0.443,,0.0078,,,,0.09146,,975493988352,488592015360,72760999936,502.34,36.282,,,-5.725,,0.25108,0.28503227,1.667647,-416579420160,2.049422,,C-PJ
1,228000,0,0.25173,0,,-0.091,0.30821,,,74990000000,,,25.57,-0.443,,0.0078,,,,0.09146,,975493988352,488592015360,72760999936,502.34,36.282,,,-5.714,,0.32292998,0.2774372,1.667647,-415763824640,,,C-PK
1,44640,0.23964001,0.18351999,0.76379997,3499000064,0.141,0.20021,4248999936,229,12391000000,2257125120,317.5,264.22,0.253,1.728,0.106479995,24,312.81,112.281,0.51928,380,4608999936,7962999808,17731000320,12.85,48.994,1.161,2,5.58,23.285,0.91165,15.670483,1.075,98937479168,5.3637805,2.61,EL
1,18400,0.41285,0.31197,0.50582004,,0.068,0.39141,8122749952,734,9818000000,,851.5,671.74,0.203,,,10,848.9,23.994,,972,9072000000,9331999744,19675000832,59.792,129.417,,1.9,4.891,11.848,0.81347,2.7730808,1.232352,96239976448,5.18672,2.08,BLK
1,56000,0.26203,0.17764999,0.44897,2839399936,0.1,0.23033,4220600064,199,6768100000,4488775168,235,220.68,0.163,1.013,0.03667,16,233.38,82.008,0.58005,257,1661799936,3438500096,16107599872,3.978,38.29,0.078,3,5.912,22.563,0.81094,22.01077,0.827678,95230918656,5.7232866,2.21,ADP
1,46000,0.2642,0.115600005,0.65502,3014000128,0.081,0.20934999,4605000192,260,11262000000,2408000000,285,229.02,0.063,1.979,0.06554,22,285.86,97.022,0.14117,310,1530000000,14597999616,17429999616,4.046,46.191,1.026,2.1,5.984,22.65,0.75626,6.0935507,0.986764,104301453312,4.9567127,2.71,SYK
1,20097,0.2798,0.106309995,0.80124,2820000000,1.408,0.24138,3065999872,1890,8780000000,3152375040,2800,2335.87,,2.105,0.07264,28,2760.32,184.849,0.21045999,3340,11152000000,11420000256,10958000128,272.747,266.995,2.003,2.2,8.272,29.564,0.94021004,17.298256,1.220098,90642497536,8.7525425,0.4,BKNG
1,22850,0.56767,0.36446998,0.73544997,3598000128,0.118,0.54622,4710000128,419,6102000000,2827249920,445.5,335.93,0.487,2.309,0.20552999,16,455.06,89.812,0.73425,540,6508000256,4972000256,8296999936,26.993,34.456,2.138,1.7,11.178,19.69,0.86981004,43.878002,1.053431,92742148096,9.757639,2.14,SPGI
1,79000,0.20847,0.1434,0.38689,4357000192,0.073,0.17072001,6096999936,65.1,11254000000,3322749952,74,62.41,-0.103,0.682,0.04646,23,72.83,71.633,0.15197,78,1972999936,20212000768,29245999104,1.426,20.931,0.402,1.9,3.677,17.636,0.79587,3.1429722,0.709313,107529396224,2.9768202,3.22,MDLZ
1,31000,0.19691,0.2022,0.27874002,11484000256,-0.034,0.18987,7998000128,,11443000000,9355249664,,208.53,-0.095,0.345,0.024719998,,,35.35,0.14187999,,5141000192,20042999808,40618000384,12.133,93.636,0.147,,2.52,12.8,0.91293,1.514731,0.765686,102377209856,2.2113945,0.81,CB
1,10900,0.25111,0.13148,0.39023998,9255999488,0.251,0.16928,11820000256,41.71,18369000000,-1564375040,46.67,46.81,0.035,0.491,0.03026,9,46.15,120.824,0.098859996,50.02,350000000,76563996672,47070998528,0.173,23.268,0.358,2.3,3.716,14.799,0.54285,1.7452743,0.938013,174929608704,2.0148559,3.17,ENB
1,10900,0.25111,0.13148,0.39023998,9255999488,0.251,0.16928,11820000256,,18369000000,-1564375040,,23.87,0.035,0.491,0.03026,,,120.824,0.098859996,,350000000,76563996672,47070998528,0.173,23.268,0.358,,2.804,11.168,0.1389,0.88997436,0.938013,132002988032,1.9929987,,EBBNF
1,10900,0.25111,0.13148,0.39023998,9255999488,0.251,0.16928,11820000256,,18369000000,-1564375040,,25,0.035,0.491,0.03026,,,120.824,0.098859996,,350000000,76563996672,47070998528,0.173,23.268,0.358,,2.781,11.076,0.097959995,0.9321055,0.938013,130918932480,2.092695,,ENBBF
1,10900,0.25111,0.13148,0.39023998,9255999488,0.251,0.16928,11820000256,,18369000000,-1564375040,,23.67,0.035,0.491,0.03026,,,120.824,0.098859996,,350000000,76563996672,47070998528,0.173,23.268,0.358,,2.731,10.875,0.0328,0.88251746,0.938013,128548192256,,,EBGEF
1,10900,0.25111,0.13148,0.39023998,9255999488,0.251,0.16928,11820000256,,18369000000,-1564375040,,24,0.035,0.491,0.03026,,,120.824,0.098859996,,350000000,76563996672,47070998528,0.173,23.268,0.358,,2.794,11.126,0.15734,,0.938013,131506552832,,,EBBGF
1,142000,0.00085,-0.07999,0.06136,-3244999936,-0.081,-0.03344,52000000,,5190000000,-969875008,,139.25,,1.298,-0.0089300005,,,,,,12282000384,57741000704,61060001792,20.759,103.566,0.292,,2.189,2570.155,0.54841,,1.405882,133648080896,1.3402733,-5.54,BA
1,9793,0.36097,0.27836,0.68842006,1834800000,0.151,0.30687,2131800064,280,3958500000,1468487552,339,217.79,-0.145,5.218,0.089829996,17,335.53,,0.14877,395,3995300096,0,5905699840,11.13,16.536,4.506,2.1,13.878,38.445,0.87034,6.817655,1.169607,81957593088,13.174162,4.44,ISRG
1,27605,0.4663,0.15837,0.49463,8289999872,0.08,0.23682,11507000320,102,12206000000,-2892499968,119,111.16,,0.624,0.022,17,116.12,133.761,0.07121,123,348000000,68400001024,24676999168,0.452,32.09,0.248,2.4,6.346,13.61,0.63028,1.8055127,0.348039,156606513152,3.4655824,3.39,DUK
1,27605,0.4663,0.15837,0.49463,8289999872,0.08,0.23682,11507000320,,12206000000,-2892499968,,25.56,,0.624,0.022,,,133.761,0.07121,,348000000,68400001024,24676999168,0.452,32.09,0.248,,3.724,7.985,0.22979,0.41515747,0.348039,91888091136,2.5534935,,DUK-PA
1,11300,0.21226999,0.16469,0.41619998,538182976,0.098,0.20414,6453552128,217,12365161000,16208525312,300,198.98,-0.059,1.046,0.09078,38,338.95,98.606,0.3291,735,6008946176,17299574784,30402328576,13.525,68.569,0.883,2.7,3.153,14.854,0.83039004,5.7551913,0.969607,95862595584,2.8990736,1.29,NFLX
1,95000,0.26768,0.15838,0.46331,6776999936,-0.002,0.21350999,9457999872,118,16579000000,4292875008,157,145.97,-0.184,1.579,0.10135999,19,158.36,117.329,0.38880002,210,3359000064,17603999744,35333001216,5.903,61.241,0.893,3.3,2.728,10.191,0.67533994,5.81716,0.969607,96388669440,2.380654,1.93,MMM
1,168000,0.09274,-0.06418,0.24906999,4735000064,-0.002,0.0423,6878000128,55,18411000000,42953875456,107,76.97,,1.187,0.00897,18,103.11,90.145,-0.11191,122,20920999936,36313001984,74164002816,19.008,67.483,0.773,2,1.331,14.355,0.68851995,2.2557294,0.964705,98730573824,1.1396883,0.47,GE
1,72226,0.05826,0.03078,0.13289,7191000064,0.093,0.04792,10152999936,230,23159000000,1367500032,286.5,253.97,-0.704,0.829,0.03364,24,282.79,72.62,0.111,330,6000999936,34264999936,174274002944,18.697,515.662,0.484,2.2,0.617,10.592,0.90249,1.7750831,0.856862,107540840448,0.48299095,1.02,CI
1,83000,0.27423,0.15927,0.43759,3222000128,0.092,0.23823999,5562999808,158,8710000000,3431124992,183,157.26,0.099,1.182,0.09159,13,186.08,124.641,0.31438,237,772000000,13905000448,20285999104,1.538,40.131,1.076,2.5,4.659,16.989,0.91073996,8.166381,0.961764,94511448064,3.914019,2.67,MMC
1,24700,0.40834,0.15182,0.61025,3163540992,0.722,0.23743999,3448051968,177,4525012000,2341289984,206,165.24,-0.49,2.087,0.03449,25,203.2,16.709,0.05178,225,1790398976,6253575168,8444121088,3.421,19.346,1.543,1.9,10.096,24.725,0.87315005,2.2848136,1.095588,85252562944,10.280016,1.24,ADI
1,5000,0.57693,0.22116,0.69077003,2700999936,0.173,0.33409,3806000128,162,4347000000,1396625024,203,183.04,6.212,0.71,0.0354,18,202.39,343.193,0.17194,230,312000000,27579000832,6597000192,0.721,15.262,0.459,2.4,16.29,28.235,0.93008006,9.289484,0.575,107462926336,11.99188,3.36,CCI
1,3480,0.65416,0.58102,1,,0.077,0.5738,3122050048,200,4679300000,,260.5,200,0.219,1.015,0.00934,16,253.56,12.392,0.10215,284,2155300096,3437100032,4772599808,6.01,13.314,0.016,2.6,16.75,25.605,0.87961,2.6286736,0.434803,79939100672,15.060932,3.3,CME
1,27027,0.32959,0.09601,0.41373003,6519000064,0.125,0.16195999,7861000192,51,10061000000,-1740625024,75,75.26,-0.085,0.891,0.01901,17,74.03,170.295,0.06572,83,1662000000,56061001728,23850999808,1.564,22.464,0.453,2.8,5.744,17.428,0.60814,2.7801995,0.519117,137000689664,3.3441176,3.26,SO
1,6100,0.45179,0.19083,0.47085997,1992999936,0.058,0.29694,2937999872,,3075000000,352249984,,25.05,,1.665,0.03726,,,84.415,0.11011,,1352999936,9895999488,6503000064,44.306,210.004,1.059,,1.477,3.269,0.28414,0.070160985,,9603545088,0.11763253,,ALP-PQ
1,6100,0.45179,0.19083,0.47085997,1992999936,0.058,0.29694,2937999872,,3075000000,352249984,,103.3,,1.665,0.03726,,,84.415,0.11011,,1352999936,9895999488,6503000064,44.306,210.004,1.059,,1.828,4.046,,0.28932658,,11887750144,0.48508748,,APRCP
1,6100,0.45179,0.19083,0.47085997,1992999936,0.058,0.29694,2937999872,,3075000000,352249984,,103,,1.665,0.03726,,,84.415,0.11011,,1352999936,9895999488,6503000064,44.306,210.004,1.059,,1.828,4.046,,0.2884863,,11887750144,0.48367867,,APRDP
1,6100,0.45179,0.19083,0.47085997,1992999936,0.058,0.29694,2937999872,,3075000000,352249984,,103.49,,1.665,0.03726,,,84.415,0.11011,,1352999936,9895999488,6503000064,44.306,210.004,1.059,,1.827,4.044,,0.2898587,,11881336832,0.48597968,,APRDO
1,6100,0.45179,0.19083,0.47085997,1992999936,0.058,0.29694,2937999872,,3075000000,352249984,,104.99,,1.665,0.03726,,,84.415,0.11011,,1352999936,9895999488,6503000064,44.306,210.004,1.059,,1.823,4.036,,0.29405996,,11857212416,0.4930235,,APRDM
1,89782,0,0.33278,0,-95564996608,0.071,0.44502,,71.56,29435000000,,73.87,67.69,0.148,,0.00855,3,74.63,,0.14195,78.45,420207001600,192891994112,29954000896,348.973,24.679,,2.5,-4.959,,0.53203,1.175194,0.834914,-148547747840,2.7472594,2.69,BNS
1,44000,0.5475,0.28952,0.45969,15009999872,0.249,0.33604,17064999936,83,10472000000,3732624896,111.5,69.94,2.774,3.108,0.11111,32,111.82,16.029,0.20391001,165,10122000384,7669000192,31168999424,9.064,27.817,2.241,1.9,2.364,4.318,0.82324,1.7047726,1.155392,73692512256,2.5135453,0.24,MU
1,21000,0.51974,0.2998,0.51974,5166000128,0.213,0.41037998,6819999744,25,6643000000,2769499904,41,32.11,0.261,1.459,0.08399,24,40,127.412,0.29854,45,2032000000,16812000256,13121999872,0.935,5.894,1.285,2.1,6.817,13.117,0.77135,5.4102783,1.22745,89455083520,5.427476,1.29,CSX
1,14400,0.48,0.16434999,0.79656,10613999616,0.026,0.40394002,13186499584,56,21779000000,9810875392,69,63.45,-0.989,1.544,0.10623,24,69.56,173.774,0.23101999,90,6752000000,34607001600,27471998976,5.38,21.877,1.231,2.5,3.725,7.76,0.86394,3.7087913,0.415686,102326697984,2.897147,-7.04,GILD
1,340000,0.11085,0.06762,0.35224998,3057485056,0.266,0.09297,5381934080,60,17101549000,1511903488,78,62.03,1.93,1.267,0.09519,21,77.29,208.346,0.55473,95,6226764800,12506991616,48549982208,5.298,40.459,0.655,1.9,1.613,14.548,0.94195,11.495552,0.956862,78298202112,1.524086,1.36,TJX
1,3795,0,0.24245001,0.72039,,-0.04,0.57202,,122,15987641000,,143.5,121.35,-0.326,0.914,0.31488,12,148.75,44.966,0.58882,182,3868567040,10000818176,21968873472,5.47,30.256,0.902,2.1,4.121,,0.64513,9.668552,1.311764,90541670400,3.9268708,0.85,BX
1,61000,0.15252,0.08999,0.41817,2075200000,0.074,0.124350004,3094200064,275,8542700000,1400150016,310,268.88,-0.066,0.875,0.07479,19,308.68,559.007,0.68722,350,401100000,12489900032,20287299584,1.55,77.804,0.468,2.5,4.103,26.905,0.79963,26.145468,1.146078,83248447488,3.4750443,1.96,SHW
1,70000,0,0.31549,0,,-0.125,0.40949002,,52,23762000000,,59.5,51.94,-0.318,,0.01273,20,60.58,,0.13961,72,44302999552,53973000192,22947999744,29.814,15.456,,2.6,3.883,,0.77102,1.611942,1.006372,89106161664,3.356137,1.05,USB
1,70000,0,0.31549,0,,-0.125,0.40949002,,,23762000000,,,20.33,-0.318,,0.01273,,,,0.13961,,44302999552,53973000192,22947999744,29.814,15.456,,,2.069,,0.23138,0.6309354,1.006372,47483301888,3.6471653,,USB-PH
1,70000,0,0.31549,0,,-0.125,0.40949002,,,23762000000,,,25,-0.318,,0.01273,,,,0.13961,,44302999552,53973000192,22947999744,29.814,15.456,,,2.302,,0.26146,0.7758674,1.006372,52818038784,3.4178362,,USB-PP
1,70000,0,0.31549,0,,-0.125,0.40949002,,,23762000000,,,17.99,-0.318,,0.01273,,,,0.13961,,44302999552,53973000192,22947999744,29.814,15.456,,,1.843,,,0.5583142,1.006372,42297159680,,,USB-PQ
1,70000,0,0.31549,0,,-0.125,0.40949002,,,23762000000,,,18.86,-0.318,,0.01273,,,,0.13961,,44302999552,53973000192,22947999744,29.814,15.456,,,1.888,,,0.5853144,1.006372,43322499072,,,USB-PR
1,10368,0.57449,0.50245,0.66739,7081299968,1.044,0.55667996,9233000448,565,10726100000,4279237376,715,630.35,0.923,3.564,0.26253,21,702.05,14.384,0.54207003,790,5694700032,2699699968,16071700480,53.502,152.05,2.983,2.3,4.179,7.274,0.86926,3.8548326,0.209313,67160195072,4.217956,-0.87,REGN
1,75000,0.2643,0.08862001,0.46673,3788000000,-0.06,0.15014,5266999808,255,9576000000,3192375040,287.5,252.34,-0.319,1.233,0.034590002,12,284.25,72.119,0.072340004,310,1911000064,17423998976,19928000512,6.711,69.24,0.607,2.3,4.311,16.311,0.87831,3.0320945,0.65245,85907562496,3.6093812,6.94,BDX
1,75000,0.2643,0.08862001,0.46673,3788000000,-0.06,0.15014,5266999808,,9576000000,3192375040,,51.09,-0.319,1.233,0.034590002,,,72.119,0.072340004,,1911000064,17423998976,19928000512,6.711,69.24,0.607,,1.509,5.709,,0.6138928,0.65245,30069649408,,,BDXB
1,57668,0,0.26174,0,,0.027,0.32402,,172,19990000000,,210,173.3,-0.213,,0.01049,20,207.54,,0.1034,250,48775999488,26570999808,20118999040,117.533,47.405,,2.5,2.323,,0.85541,1.4303638,1.243137,46726500352,3.6405234,-2.96,PNC
1,57668,0,0.26174,0,,0.027,0.32402,,,19990000000,,,25.2,-0.213,,0.01049,,,,0.1034,,48775999488,26570999808,20118999040,117.533,47.405,,,-0.586,,0.2708,0.24982898,1.243137,-11784349696,0.60122275,,PNC-PP
1,3900,0.38347,0.30921,0.47781,2643500032,0.273,0.36688998,2904600064,240,3619100000,1706437504,289.5,269.44,0.304,4.463,0.13793,22,293.15,9.578,0.24933,368,7524899840,967400000,7574400000,29.558,29.392,4.044,2.1,8.317,21.689,0.94475996,7.243205,0.612745,62997942272,9.044368,1.57,VRTX
1,48500,0.27504998,0.10325,0.3777,4476000256,0.134,0.16634001,5082999808,155,6820000000,2044625024,175,159.12,0.242,0.804,0.06592,14,174.57,188.735,0.26209,198,155000000,13486999552,18480001024,0.373,44.147,0.692,2.4,4.416,16.056,0.84810996,9.280298,0.87549,81610645504,3.6018634,2.38,WM
1,2800,0.51063997,0.23583001,0.65905,8791000064,1.047,0.30934998,10099000320,89,13034000000,4534499840,149.5,142.48,4.838,2.124,0.10329001,30,149,26.632,0.21957001,178,5208999936,5906999808,19776999424,8.898,34.04,1.866,2.1,3.492,6.837,0.90667,3.8294897,1.778921,69051539456,4.2151804,0.77,EOG
